zip,county,usps_zip_pref_city,usps_zip_pref_state,res_ratio,bus_ratio,oth_ratio,tot_ratio
32968,12061,VERO BEACH,FL,1.000000000,1.000000000,1.000000000,1.000000000
32931,12009,COCOA BEACH,FL,1.000000000,1.000000000,1.000000000,1.000000000
33556,12057,ODESSA,FL,0.623467020,0.264596273,0.276595745,0.601442966
33556,12101,ODESSA,FL,0.376532980,0.735403727,0.723404255,0.398557034
33543,12101,WESLEY CHAPEL,FL,1.000000000,1.000000000,1.000000000,1.000000000
35049,01009,CLEVELAND,AL,1.000000000,1.000000000,1.000000000,1.000000000
35042,01007,CENTREVILLE,AL,0.978881988,0.996226415,1.000000000,0.980502967
35042,01105,CENTREVILLE,AL,0.021118012,0.003773585,0.000000000,0.019497033
35063,01127,EMPIRE,AL,0.831858407,0.607142857,0.842105263,0.829079307
35063,01073,EMPIRE,AL,0.046576619,0.214285714,0.000000000,0.048313582
35063,01009,EMPIRE,AL,0.121564974,0.178571429,0.157894737,0.122607110
34292,12115,VENICE,FL,1.000000000,1.000000000,1.000000000,1.000000000
34112,12021,NAPLES,FL,1.000000000,1.000000000,1.000000000,1.000000000
33993,12071,CAPE CORAL,FL,1.000000000,1.000000000,1.000000000,1.000000000
33973,12071,LEHIGH ACRES,FL,1.000000000,1.000000000,1.000000000,1.000000000
35097,01009,LOCUST FORK,AL,1.000000000,1.000000000,1.000000000,1.000000000
35801,01089,HUNTSVILLE,AL,1.000000000,1.000000000,1.000000000,1.000000000
36037,01041,GREENVILLE,AL,0.003205128,0.002032520,0.000000000,0.003033026
36037,01013,GREENVILLE,AL,0.996794872,0.997967480,1.000000000,0.996966974
36066,01051,PRATTVILLE,AL,0.114152945,0.279373368,0.293367347,0.131952609
36066,01001,PRATTVILLE,AL,0.885847055,0.720626632,0.706632653,0.868047391
36016,01005,CLAYTON,AL,0.999515738,1.000000000,1.000000000,0.999569151
36016,01067,CLAYTON,AL,0.000484262,0.000000000,0.000000000,0.000430849
35640,01103,HARTSELLE,AL,1.000000000,1.000000000,1.000000000,1.000000000
35645,01077,KILLEN,AL,1.000000000,1.000000000,1.000000000,1.000000000
35621,01103,EVA,AL,0.943730887,0.959183673,1.000000000,0.944542773
35621,01043,EVA,AL,0.056269113,0.040816327,0.000000000,0.055457227
35740,01071,BRIDGEPORT,AL,1.000000000,1.000000000,1.000000000,1.000000000
35406,01125,TUSCALOOSA,AL,1.000000000,1.000000000,1.000000000,1.000000000
35960,01019,CENTRE,AL,1.000000000,1.000000000,1.000000000,1.000000000
35963,01049,DAWSON,AL,1.000000000,1.000000000,1.000000000,1.000000000
35554,01093,ELDRIDGE,AL,0.056488550,0.166666667,0.000000000,0.058910162
35554,01127,ELDRIDGE,AL,0.401526718,0.444444444,0.666666667,0.405007364
35554,01057,ELDRIDGE,AL,0.541984733,0.388888889,0.333333333,0.536082474
35548,01093,BRILLIANT,AL,1.000000000,1.000000000,1.000000000,1.000000000
36108,01101,MONTGOMERY,AL,1.000000000,1.000000000,1.000000000,1.000000000
36250,01015,ALEXANDRIA,AL,1.000000000,1.000000000,1.000000000,1.000000000
38632,28033,HERNANDO,MS,0.999106212,1.000000000,1.000000000,0.999176842
38632,28137,HERNANDO,MS,0.000893788,0.000000000,0.000000000,0.000823158
38856,28117,MARIETTA,MS,0.460540541,0.527777778,1.000000000,0.464174455
38856,28057,MARIETTA,MS,0.539459459,0.472222222,0.000000000,0.535825545
36861,01123,JACKSONS GAP,AL,1.000000000,1.000000000,1.000000000,1.000000000
36475,01099,REPTON,AL,0.217131474,0.238095238,0.000000000,0.217137293
36475,01035,REPTON,AL,0.780876494,0.761904762,1.000000000,0.780915287
36475,01053,REPTON,AL,0.001992032,0.000000000,0.000000000,0.001947420
36502,01035,ATMORE,AL,0.005704256,0.001100110,0.000000000,0.005180841
36502,01053,ATMORE,AL,0.955901711,0.980198020,1.000000000,0.958944282
36502,01099,ATMORE,AL,0.023036419,0.011001100,0.000000000,0.021505376
36502,01003,ATMORE,AL,0.015357613,0.007700770,0.000000000,0.014369501
38778,28133,SUNFLOWER,MS,1.000000000,1.000000000,1.000000000,1.000000000
36551,01003,LOXLEY,AL,1.000000000,1.000000000,1.000000000,1.000000000
36611,01097,MOBILE,AL,1.000000000,1.000000000,1.000000000,1.000000000
39152,28129,PULASKI,MS,0.489361702,0.166666667,0.000000000,0.486638537
39152,28123,PULASKI,MS,0.510638298,0.833333333,0.000000000,0.513361463
39159,28125,ROLLING FORK,MS,0.864165589,0.956043956,1.000000000,0.874279123
39159,28055,ROLLING FORK,MS,0.135834411,0.043956044,0.000000000,0.125720877
39661,28063,ROXIE,MS,0.005941771,0.000000000,0.000000000,0.005889282
39661,28001,ROXIE,MS,0.229352347,0.133333333,0.000000000,0.228504122
39661,28037,ROXIE,MS,0.764705882,0.866666667,0.000000000,0.765606596
39555,28059,HURLEY,MS,0.000000000,1.000000000,0.000000000,1.000000000
39465,28067,PETAL,MS,0.001474798,0.003167899,0.000000000,0.001583030
39465,28111,PETAL,MS,0.083369480,0.026399155,0.012500000,0.078201678
39465,28035,PETAL,MS,0.915155721,0.970432946,0.987500000,0.920215292
37190,47015,WOODBURY,TN,0.990998535,0.991434690,1.000000000,0.991153774
37190,47177,WOODBURY,TN,0.009001465,0.008565310,0.000000000,0.008846226
37804,47009,MARYVILLE,TN,1.000000000,1.000000000,1.000000000,1.000000000
37841,47151,ONEIDA,TN,1.000000000,1.000000000,1.000000000,1.000000000
37829,47129,OAKDALE,TN,1.000000000,1.000000000,1.000000000,1.000000000
38006,47075,BELLS,TN,0.123481781,0.080536913,0.000000000,0.120538166
38006,47113,BELLS,TN,0.028340081,0.026845638,0.000000000,0.028006590
38006,47033,BELLS,TN,0.848178138,0.892617450,1.000000000,0.851455244
37338,47153,GRAYSVILLE,TN,0.281172070,0.105263158,0.000000000,0.275547445
37338,47143,GRAYSVILLE,TN,0.318578554,0.473684211,0.952380952,0.328467153
37338,47065,GRAYSVILLE,TN,0.031172070,0.000000000,0.000000000,0.030413625
37338,47007,GRAYSVILLE,TN,0.369077307,0.421052632,0.047619048,0.365571776
37313,47061,COALMONT,TN,1.000000000,1.000000000,1.000000000,1.000000000
37320,47011,CLEVELAND,TN,1.000000000,1.000000000,1.000000000,1.000000000
37310,47139,CHARLESTON,TN,0.043763676,0.000000000,0.000000000,0.040997608
37310,47011,CHARLESTON,TN,0.956236324,1.000000000,1.000000000,0.959002392
37882,47009,TOWNSEND,TN,1.000000000,1.000000000,1.000000000,1.000000000
37414,47065,CHATTANOOGA,TN,1.000000000,1.000000000,1.000000000,1.000000000
37618,47163,BLUFF CITY,TN,1.000000000,1.000000000,1.000000000,1.000000000
25520,54011,GLENWOOD,WV,0.479710145,0.333333333,0.000000000,0.478386167
25520,54053,GLENWOOD,WV,0.520289855,0.666666667,1.000000000,0.521613833
25438,54037,RANSON,WV,1.000000000,1.000000000,1.000000000,1.000000000
26148,54085,MACFARLAN,WV,1.000000000,1.000000000,0.000000000,1.000000000
24739,54055,PRINCETON,WV,1.000000000,1.000000000,1.000000000,1.000000000
24860,54109,MATHENY,WV,1.000000000,1.000000000,0.000000000,1.000000000
24870,54109,OCEANA,WV,1.000000000,1.000000000,1.000000000,1.000000000
25260,54053,MASON,WV,1.000000000,1.000000000,1.000000000,1.000000000
25235,54015,CHLOE,WV,0.122171946,0.000000000,1.000000000,0.122767857
25235,54013,CHLOE,WV,0.877828054,1.000000000,0.000000000,0.877232143
38358,47017,MILAN,TN,0.002364066,0.000000000,0.000000000,0.002058672
38358,47053,MILAN,TN,0.997635934,1.000000000,1.000000000,0.997941328
38463,47181,IRON CITY,TN,0.675092478,0.693548387,1.000000000,0.676156584
38463,47099,IRON CITY,TN,0.324907522,0.306451613,0.000000000,0.323843416
25601,54045,LOGAN,WV,1.000000000,1.000000000,1.000000000,1.000000000
25529,54043,JULIAN,WV,0.007462687,0.090909091,0.000000000,0.009638554
25529,54005,JULIAN,WV,0.992537313,0.909090909,1.000000000,0.990361446
38559,47175,DOYLE,TN,0.290076336,0.086956522,0.000000000,0.283185841
38559,47185,DOYLE,TN,0.709923664,0.913043478,0.000000000,0.716814159
26610,54101,BIRCH RIVER,WV,0.019480519,0.000000000,0.000000000,0.019396552
26610,54007,BIRCH RIVER,WV,0.006493506,0.000000000,0.000000000,0.006465517
26610,54067,BIRCH RIVER,WV,0.974025974,1.000000000,1.000000000,0.974137931
41004,21201,BROOKSVILLE,KY,0.034948742,0.023255814,0.000000000,0.034514078
41004,21023,BROOKSVILLE,KY,0.965051258,0.976744186,1.000000000,0.965485922
40927,21095,CLOSPLINT,KY,1.000000000,1.000000000,1.000000000,1.000000000
40856,21013,MIRACLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
40862,21133,PARTRIDGE,KY,1.000000000,1.000000000,1.000000000,1.000000000
42025,21035,BENTON,KY,0.005034613,0.003157895,0.000000000,0.004802996
42025,21083,BENTON,KY,0.004315383,0.001052632,0.000000000,0.003988929
42025,21157,BENTON,KY,0.990650004,0.995789474,1.000000000,0.991208076
41826,21133,JEREMIAH,KY,1.000000000,1.000000000,1.000000000,1.000000000
41723,21193,BUSY,KY,0.859706362,0.571428571,1.000000000,0.857600000
41723,21131,BUSY,KY,0.140293638,0.428571429,0.000000000,0.142400000
40507,21067,LEXINGTON,KY,1.000000000,1.000000000,1.000000000,1.000000000
40040,21229,MACKVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
40152,21027,MC DANIELS,KY,1.000000000,1.000000000,1.000000000,1.000000000
40342,21211,LAWRENCEBURG,KY,0.000357686,0.000000000,0.000000000,0.000327815
40342,21167,LAWRENCEBURG,KY,0.000715372,0.000000000,0.000000000,0.000655630
40342,21215,LAWRENCEBURG,KY,0.000178843,0.000000000,0.000000000,0.000163908
40342,21229,LAWRENCEBURG,KY,0.001609586,0.001196172,0.000000000,0.001557122
40342,21073,LAWRENCEBURG,KY,0.000447107,0.000000000,0.000000000,0.000409769
40342,21005,LAWRENCEBURG,KY,0.996691407,0.998803828,1.000000000,0.996885756
40291,21111,LOUISVILLE,KY,1.000000000,1.000000000,1.000000000,1.000000000
40390,21239,WILMORE,KY,0.008550053,0.000000000,0.000000000,0.007968127
40390,21113,WILMORE,KY,0.991449947,1.000000000,1.000000000,0.992031873
40359,21041,OWENTON,KY,0.000258933,0.000000000,0.000000000,0.000236574
40359,21187,OWENTON,KY,0.999741067,1.000000000,1.000000000,0.999763426
42217,21047,CROFTON,KY,1.000000000,1.000000000,1.000000000,1.000000000
44142,39035,BROOKPARK,OH,1.000000000,1.000000000,1.000000000,1.000000000
44231,39155,GARRETTSVILLE,OH,0.002162162,0.000000000,0.000000000,0.002027883
44231,39055,GARRETTSVILLE,OH,0.084054054,0.010869565,0.032786885,0.079847909
44231,39133,GARRETTSVILLE,OH,0.913783784,0.989130435,0.967213115,0.918124208
43430,39123,GENOA,OH,0.943675889,0.893491124,0.914285714,0.939019001
43430,39143,GENOA,OH,0.014328063,0.100591716,0.085714286,0.022978347
43430,39173,GENOA,OH,0.041996047,0.005917160,0.000000000,0.038002651
43504,39095,BERKEY,OH,0.991649269,1.000000000,1.000000000,0.991836735
43504,39051,BERKEY,OH,0.008350731,0.000000000,0.000000000,0.008163265
42372,21177,SACRAMENTO,KY,0.260869565,0.083333333,0.000000000,0.253303965
42372,21149,SACRAMENTO,KY,0.739130435,0.916666667,1.000000000,0.746696035
42629,21207,JAMESTOWN,KY,1.000000000,1.000000000,1.000000000,1.000000000
43619,39095,NORTHWOOD,OH,0.000612557,0.000000000,0.000000000,0.000521648
43619,39173,NORTHWOOD,OH,0.999387443,1.000000000,1.000000000,0.999478352
44276,39169,STERLING,OH,1.000000000,1.000000000,1.000000000,1.000000000
44699,39067,TIPPECANOE,OH,0.767692308,0.625000000,0.000000000,0.764264264
44699,39157,TIPPECANOE,OH,0.221538462,0.375000000,0.000000000,0.225225225
44699,39059,TIPPECANOE,OH,0.010769231,0.000000000,0.000000000,0.010510511
43030,39089,JACKSONTOWN,OH,1.000000000,1.000000000,0.000000000,1.000000000
44507,39099,YOUNGSTOWN,OH,1.000000000,1.000000000,1.000000000,1.000000000
43113,39129,CIRCLEVILLE,OH,0.995904558,0.997370727,1.000000000,0.996128624
43113,39045,CIRCLEVILLE,OH,0.004095442,0.002629273,0.000000000,0.003871376
43140,39097,LONDON,OH,0.976668601,1.000000000,1.000000000,0.978972696
43140,39049,LONDON,OH,0.016947185,0.000000000,0.000000000,0.015273564
43140,39023,LONDON,OH,0.006384214,0.000000000,0.000000000,0.005753740
45224,39061,CINCINNATI,OH,1.000000000,1.000000000,1.000000000,1.000000000
45415,39113,DAYTON,OH,1.000000000,1.000000000,1.000000000,1.000000000
45601,39079,CHILLICOTHE,OH,0.004395105,0.000456204,0.000000000,0.004028371
45601,39131,CHILLICOTHE,OH,0.005986436,0.000456204,0.000000000,0.005474453
45601,39141,CHILLICOTHE,OH,0.989618459,0.999087591,1.000000000,0.990497177
45202,39061,CINCINNATI,OH,1.000000000,1.000000000,1.000000000,1.000000000
45118,39025,FAYETTEVILLE,OH,0.047045324,0.050000000,0.000000000,0.046875000
45118,39071,FAYETTEVILLE,OH,0.015490534,0.000000000,0.000000000,0.015066964
45118,39015,FAYETTEVILLE,OH,0.937464142,0.950000000,1.000000000,0.938058036
43205,39049,COLUMBUS,OH,1.000000000,1.000000000,1.000000000,1.000000000
43844,39031,WARSAW,OH,0.997412008,1.000000000,1.000000000,0.997461929
43844,39083,WARSAW,OH,0.002587992,0.000000000,0.000000000,0.002538071
45053,39017,OKEANA,OH,1.000000000,1.000000000,1.000000000,1.000000000
45619,39087,CHESAPEAKE,OH,1.000000000,1.000000000,1.000000000,1.000000000
46311,18089,DYER,IN,1.000000000,1.000000000,1.000000000,1.000000000
46327,18089,HAMMOND,IN,1.000000000,1.000000000,1.000000000,1.000000000
46565,18039,SHIPSHEWANA,IN,0.001751927,0.000000000,0.000000000,0.001595914
46565,18087,SHIPSHEWANA,IN,0.998248073,1.000000000,1.000000000,0.998404086
46574,18099,WALKERTON,IN,0.191658391,0.044334975,0.000000000,0.182818352
46574,18149,WALKERTON,IN,0.286494538,0.147783251,0.146341463,0.278558052
46574,18091,WALKERTON,IN,0.210278054,0.088669951,0.024390244,0.202715356
46574,18141,WALKERTON,IN,0.311569017,0.719211823,0.829268293,0.335908240
46037,18097,FISHERS,IN,0.000103956,0.022526934,0.000000000,0.001211240
46037,18057,FISHERS,IN,0.999896044,0.977473066,1.000000000,0.998788760
46405,18089,LAKE STATION,IN,1.000000000,1.000000000,1.000000000,1.000000000
46214,18097,INDIANAPOLIS,IN,1.000000000,1.000000000,1.000000000,1.000000000
46176,18145,SHELBYVILLE,IN,0.999861553,1.000000000,1.000000000,0.999878993
46176,18139,SHELBYVILLE,IN,0.000138447,0.000000000,0.000000000,0.000121007
46224,18097,INDIANAPOLIS,IN,1.000000000,1.000000000,1.000000000,1.000000000
46180,18063,STILESVILLE,IN,0.533923304,0.277777778,0.666666667,0.523415978
46180,18109,STILESVILLE,IN,0.466076696,0.722222222,0.333333333,0.476584022
46776,18087,ORLAND,IN,0.205673759,0.000000000,0.000000000,0.201156069
46776,18151,ORLAND,IN,0.794326241,1.000000000,1.000000000,0.798843931
47613,18163,ELBERFELD,IN,0.003442341,0.000000000,0.000000000,0.003273322
47613,18051,ELBERFELD,IN,0.120481928,0.122448980,0.000000000,0.119476268
47613,18173,ELBERFELD,IN,0.876075731,0.877551020,1.000000000,0.877250409
47575,18037,SAINT ANTHONY,IN,1.000000000,1.000000000,1.000000000,1.000000000
48030,26125,HAZEL PARK,MI,1.000000000,1.000000000,1.000000000,1.000000000
47424,18119,BLOOMFIELD,IN,0.000601685,0.000000000,0.000000000,0.000555144
47424,18055,BLOOMFIELD,IN,0.999398315,1.000000000,1.000000000,0.999444856
47558,18027,MONTGOMERY,IN,1.000000000,1.000000000,1.000000000,1.000000000
47167,18175,SALEM,IN,1.000000000,1.000000000,1.000000000,1.000000000
46962,18183,NORTH MANCHESTER,IN,0.006738208,0.002967359,0.000000000,0.006269592
46962,18169,NORTH MANCHESTER,IN,0.950087347,0.988130564,0.983606557,0.953873712
46962,18085,NORTH MANCHESTER,IN,0.043174445,0.008902077,0.016393443,0.039856695
46975,18049,ROCHESTER,IN,0.997487086,0.993344426,1.000000000,0.997205994
46975,18085,ROCHESTER,IN,0.000698032,0.004991681,0.000000000,0.001016002
46975,18103,ROCHESTER,IN,0.000279213,0.000000000,0.000000000,0.000254001
46975,18099,ROCHESTER,IN,0.001535669,0.001663894,0.000000000,0.001524003
47020,18155,FLORENCE,IN,1.000000000,1.000000000,1.000000000,1.000000000
46988,18017,TWELVE MILE,IN,0.993975904,1.000000000,1.000000000,0.994169096
46988,18049,TWELVE MILE,IN,0.006024096,0.000000000,0.000000000,0.005830904
47987,18045,VEEDERSBURG,IN,1.000000000,1.000000000,1.000000000,1.000000000
47340,18135,FARMLAND,IN,1.000000000,1.000000000,1.000000000,1.000000000
49221,26091,ADRIAN,MI,1.000000000,1.000000000,1.000000000,1.000000000
49254,26075,MICHIGAN CENTER,MI,1.000000000,1.000000000,1.000000000,1.000000000
49241,26075,HANOVER,MI,0.998268398,1.000000000,1.000000000,0.998323554
49241,26059,HANOVER,MI,0.001731602,0.000000000,0.000000000,0.001676446
49229,26161,BRITTON,MI,0.018168055,0.000000000,0.000000000,0.017556693
49229,26115,BRITTON,MI,0.037850114,0.000000000,0.000000000,0.036576445
49229,26091,BRITTON,MI,0.943981832,1.000000000,1.000000000,0.945866862
48301,26125,BLOOMFIELD HILLS,MI,1.000000000,1.000000000,1.000000000,1.000000000
48169,26093,PINCKNEY,MI,0.938453555,0.963592233,0.830985915,0.938723068
48169,26161,PINCKNEY,MI,0.061546445,0.036407767,0.169014085,0.061276932
48152,26163,LIVONIA,MI,1.000000000,1.000000000,1.000000000,1.000000000
48206,26163,DETROIT,MI,1.000000000,1.000000000,1.000000000,1.000000000
48226,26163,DETROIT,MI,1.000000000,1.000000000,1.000000000,1.000000000
48729,26157,DEFORD,MI,0.995786517,1.000000000,1.000000000,0.995833333
48729,26151,DEFORD,MI,0.004213483,0.000000000,0.000000000,0.004166667
48901,26065,LANSING,MI,1.000000000,1.000000000,1.000000000,1.000000000
49037,26077,BATTLE CREEK,MI,0.000000000,0.002347418,0.000000000,0.000168819
49037,26025,BATTLE CREEK,MI,1.000000000,0.997652582,1.000000000,0.999831181
49057,26159,HARTFORD,MI,1.000000000,1.000000000,1.000000000,1.000000000
49098,26021,WATERVLIET,MI,0.931621188,0.994219653,1.000000000,0.936554996
49098,26159,WATERVLIET,MI,0.068378812,0.005780347,0.000000000,0.063445004
49024,26077,PORTAGE,MI,1.000000000,1.000000000,1.000000000,1.000000000
49349,26123,WHITE CLOUD,MI,1.000000000,1.000000000,1.000000000,1.000000000
50139,19117,LACONA,IA,0.123333333,0.000000000,0.000000000,0.121112930
50139,19125,LACONA,IA,0.170000000,0.200000000,0.000000000,0.168576105
50139,19181,LACONA,IA,0.706666667,0.800000000,1.000000000,0.710310966
50169,19153,MITCHELLVILLE,IA,0.882741536,1.000000000,0.951219512,0.886435331
50169,19099,MITCHELLVILLE,IA,0.117258464,0.000000000,0.048780488,0.113564669
50211,19121,NORWALK,IA,0.002632673,0.000000000,0.000000000,0.002510903
50211,19181,NORWALK,IA,0.997367327,1.000000000,1.000000000,0.997489097
50247,19169,STATE CENTER,IA,0.015693112,0.000000000,0.000000000,0.014717907
50247,19127,STATE CENTER,IA,0.984306888,1.000000000,1.000000000,0.985282093
50229,19181,PROLE,IA,0.751020408,1.000000000,0.888888889,0.760233918
50229,19121,PROLE,IA,0.248979592,0.000000000,0.111111111,0.239766082
50276,19049,WOODWARD,IA,0.749747730,0.636363636,0.666666667,0.748015873
50276,19015,WOODWARD,IA,0.250252270,0.363636364,0.333333333,0.251984127
49950,26083,MOHAWK,MI,1.000000000,1.000000000,1.000000000,1.000000000
50013,19169,AMES,IA,1.000000000,1.000000000,1.000000000,1.000000000
49615,26009,BELLAIRE,MI,1.000000000,1.000000000,1.000000000,1.000000000
49623,26085,CHASE,MI,1.000000000,1.000000000,1.000000000,1.000000000
49686,26055,TRAVERSE CITY,MI,1.000000000,1.000000000,1.000000000,1.000000000
49456,26121,SPRING LAKE,MI,0.055598086,0.089430894,0.024316109,0.056520976
49456,26139,SPRING LAKE,MI,0.944401914,0.910569106,0.975683891,0.943479024
49802,26043,KINGSFORD,MI,1.000000000,1.000000000,1.000000000,1.000000000
49718,26047,CARP LAKE,MI,0.869565217,0.960000000,0.000000000,0.873483536
49718,26031,CARP LAKE,MI,0.130434783,0.040000000,0.000000000,0.126516464
51063,19133,WHITING,IA,0.998141264,1.000000000,1.000000000,0.998263889
51063,19193,WHITING,IA,0.001858736,0.000000000,0.000000000,0.001736111
51503,19129,COUNCIL BLUFFS,IA,0.007921516,0.012833169,0.000000000,0.007821473
51503,19155,COUNCIL BLUFFS,IA,0.992078484,0.987166831,1.000000000,0.992178527
51044,19193,OTO,IA,1.000000000,0.000000000,1.000000000,1.000000000
51005,19021,AURELIA,IA,0.035765379,0.025641026,0.000000000,0.034899329
51005,19035,AURELIA,IA,0.964234621,0.974358974,1.000000000,0.965100671
57334,46035,ETHAN,SD,0.779369628,0.769230769,1.000000000,0.786096257
57334,46067,ETHAN,SD,0.048710602,0.076923077,0.000000000,0.048128342
57334,46061,ETHAN,SD,0.171919771,0.153846154,0.000000000,0.165775401
57626,46093,FAITH,SD,0.817204301,0.966666667,1.000000000,0.827309237
57626,46105,FAITH,SD,0.182795699,0.033333333,0.000000000,0.172690763
57532,46085,FORT PIERRE,SD,0.002300966,0.000000000,0.000000000,0.002046664
57532,46117,FORT PIERRE,SD,0.997699034,1.000000000,1.000000000,0.997953336
52340,19103,TIFFIN,IA,1.000000000,1.000000000,1.000000000,1.000000000
52247,19183,KALONA,IA,0.777562112,0.811715481,1.000000000,0.786602210
